623	1	38	24	21
624	1	38	24	22
625	1	39	16	18
626	1	39	16	19
627	1	39	16	20
628	1	39	16	21
629	1	39	16	22
630	1	39	17	17
631	1	39	17	18
632	1	39	17	19
633	1	39	17	20
634	1	39	17	21
635	1	39	17	22
636	1	39	17	23
637	1	39	18	16
638	1	39	18	17
639	1	39	18	18
640	1	39	18	19
641	1	39	18	20
642	1	39	18	21
643	1	39	18	22
644	1	39	18	23
645	1	39	18	24
646	1	39	19	16
647	1	39	19	17
648	1	39	19	18
649	1	39	19	19
650	1	39	19	20
651	1	39	19	21
652	1	39	19	22
653	1	39	19	23
654	1	39	19	24
655	1	39	20	16
656	1	39	20	17
657	1	39	20	18
658	1	39	20	19
659	1	39	20	20
660	1	39	20	21
661	1	39	20	22
662	1	39	20	23
663	1	39	20	24
664	1	39	21	16
665	1	39	21	17
666	1	39	21	18
667	1	39	21	19
668	1	39	21	20
669	1	39	21	21
670	1	39	21	22
671	1	39	21	23
672	1	39	21	24
673	1	39	22	16
674	1	39	22	17
675	1	39	22	18
676	1	39	22	19
677	1	39	22	20
678	1	39	22	21
679	1	39	22	22
680	1	39	22	23
681	1	39	22	24
682	1	39	23	17
683	1	39	23	18
684	1	39	23	19
685	1	39	23	20
686	1	39	23	21
687	1	39	23	22
688	1	39	23	23
689	1	39	24	18
690	1	39	24	19
691	1	39	24	20
692	1	39	24	21
693	1	39	24	22
694	1	40	16	18
695	1	40	16	19
696	1	40	16	20
697	1	40	16	21
698	1	40	16	22
699	1	40	17	17
700	1	40	17	18
701	1	40	17	19
702	1	40	17	20
703	1	40	17	21
704	1	40	17	22
705	1	40	17	23
706	1	40	18	16
707	1	40	18	17
708	1	40	18	18
709	1	40	18	19
710	1	40	18	20
711	1	40	18	21
712	1	40	18	22
713	1	40	18	23
714	1	40	18	24
715	1	40	19	16
716	1	40	19	17
717	1	40	19	18
718	1	40	19	19
719	1	40	19	20
720	1	40	19	21
721	1	40	19	22
722	1	40	19	23
723	1	40	19	24
724	1	40	20	16
725	1	40	20	17
726	1	40	20	18
727	1	40	20	19
728	1	40	20	20
729	1	40	20	21
730	1	40	20	22
731	1	40	20	23
732	1	40	20	24
733	1	40	21	16
734	1	40	21	17
735	1	40	21	18
736	1	40	21	19
737	1	40	21	20
738	1	40	21	21
739	1	40	21	22
740	1	40	21	23
741	1	40	21	24
742	1	40	22	16
743	1	40	22	17
